"","X29","X29.1","X29.2","X25","X29.3","X25.1","X26","X21","X29.4","X21.1","X21.2","X21.3","X29.5","X29.6","X29.7","X21.4","X21.5","X25.2","X21.6","X24","X29.8","DOC.CLASS"
"1185",32,31,32,32,32,31,31,30,32,31,31,31,30,30,31,31,31,32,30,31,31,"broadsheet"
"1186",31,30,31,30,31,30,29,28,31,27,27,27,29,29,30,27,27,30,28,29,29,"broadsheet"
"1187",20,19,20,19,20,20,19,20,20,18,18,18,19,19,19,18,18,19,20,19,20,"broadsheet"
"1188",34,23,34,20,24,22,22,22,33,23,23,23,22,22,23,23,23,20,22,22,33,"broadsheet"
"1189",40,38,40,39,38,37,37,34,40,36,36,36,38,38,38,36,36,39,34,37,40,"broadsheet"
"1190",28,28,28,27,28,23,23,28,28,28,27,27,28,28,28,27,27,27,28,23,27,"broadsheet"
"1191",29,29,29,22,29,27,27,21,29,20,20,20,26,26,29,20,20,22,21,26,29,"broadsheet"
"1192",34,34,34,32,34,32,31,28,34,34,34,33,33,33,34,34,33,32,28,30,33,"broadsheet"
"1193",43,43,43,41,43,37,37,38,43,42,42,42,43,43,43,42,42,41,38,37,43,"broadsheet"
"1194",34,34,34,33,34,30,31,33,34,33,33,33,34,34,34,33,33,33,33,30,34,"broadsheet"
"1195",28,28,28,27,28,27,27,26,28,25,25,20,26,26,28,25,20,27,26,27,23,"broadsheet"
"1196",28,28,28,26,28,26,25,26,28,28,28,28,28,28,28,28,28,26,26,26,28,"broadsheet"
"1197",22,21,22,18,22,19,19,17,22,21,21,21,21,21,21,21,21,18,17,19,22,"broadsheet"
"1198",34,33,34,34,33,32,32,33,34,32,32,32,33,33,33,32,32,34,32,31,34,"broadsheet"
"1199",15,15,15,14,15,15,15,14,15,13,13,13,15,15,15,13,13,14,14,15,15,"broadsheet"
"1200",20,20,20,17,20,18,18,19,20,20,20,20,20,20,20,20,20,17,19,16,20,"broadsheet"
"1201",30,28,30,25,29,25,25,23,30,25,25,25,26,26,28,25,25,25,23,25,30,"broadsheet"
"1202",17,17,17,16,17,14,15,17,17,16,16,16,17,17,17,16,16,16,17,13,17,"broadsheet"
"1203",24,23,24,23,23,22,23,20,23,23,23,23,23,23,23,23,23,23,20,21,23,"broadsheet"
"1204",30,29,30,21,29,22,23,21,29,27,27,26,29,29,29,27,26,21,21,22,28,"broadsheet"
"1205",62,62,62,50,62,44,43,35,62,58,58,57,61,61,62,58,57,50,34,42,61,"broadsheet"
"1206",26,26,26,24,26,25,25,25,26,26,26,26,26,26,26,26,26,24,25,25,26,"broadsheet"
"1207",31,29,31,26,29,22,22,25,31,29,29,27,29,29,29,29,27,26,25,22,27,"broadsheet"
"1208",29,27,29,25,28,25,26,23,28,23,23,21,24,24,27,23,21,25,23,23,24,"broadsheet"
"1209",21,20,21,18,20,19,20,17,21,19,19,19,20,20,20,19,19,18,17,19,21,"broadsheet"
"1210",46,46,46,44,46,42,43,42,46,45,45,45,46,46,46,45,45,44,42,42,46,"broadsheet"
"1211",43,42,43,36,43,33,33,36,43,42,42,40,42,42,42,42,40,36,36,33,40,"broadsheet"
"1212",18,18,18,17,18,18,18,17,18,18,18,18,18,18,18,18,18,17,17,17,18,"broadsheet"
"1213",29,28,29,24,28,26,25,23,29,27,27,26,28,28,28,27,26,24,23,26,28,"broadsheet"
"1214",33,33,33,33,33,33,32,33,33,31,31,31,33,33,33,31,31,33,33,33,33,"broadsheet"
"1215",39,37,39,34,37,35,36,35,39,37,37,37,37,37,37,37,37,34,34,35,39,"broadsheet"
"1216",50,50,50,47,50,43,43,41,50,50,50,48,50,50,50,50,48,47,41,43,48,"broadsheet"
"1217",68,57,66,55,61,43,45,58,67,54,54,51,53,53,57,54,51,55,57,43,60,"broadsheet"
"1218",34,34,34,31,34,28,29,31,34,33,33,33,34,34,34,33,33,31,31,28,34,"broadsheet"
"1219",36,36,36,36,36,33,34,29,36,35,35,35,35,35,36,35,35,36,29,33,36,"broadsheet"
"1220",34,33,33,28,33,28,28,29,34,31,30,30,32,32,33,31,30,28,29,28,33,"broadsheet"
"1221",33,33,33,33,33,30,32,31,33,33,32,32,33,33,33,32,32,33,31,29,32,"broadsheet"
"1222",29,28,29,24,29,26,27,26,29,27,27,27,28,28,28,27,27,24,26,26,29,"broadsheet"
"1223",23,23,23,21,23,22,22,18,23,22,22,22,22,22,23,22,22,21,18,22,23,"broadsheet"
"1224",31,31,31,28,31,25,26,28,31,31,31,31,30,30,31,31,31,28,28,25,31,"broadsheet"
"1225",46,34,46,43,34,35,35,39,46,33,33,33,31,31,34,33,33,43,39,34,46,"broadsheet"
"1226",25,25,25,24,25,25,25,23,25,24,24,24,25,25,25,24,24,24,23,25,25,"broadsheet"
"1227",29,29,29,29,29,28,27,27,29,29,29,29,29,29,29,29,29,29,27,27,29,"broadsheet"
"1228",46,45,46,40,45,41,41,42,46,41,41,41,44,44,45,41,41,40,42,41,45,"broadsheet"
"1229",31,30,31,26,30,24,22,15,31,27,27,26,30,29,30,27,26,26,15,23,30,"broadsheet"
"1230",45,45,45,40,45,41,40,40,45,43,43,43,45,45,45,43,43,40,40,41,44,"broadsheet"
"1231",38,37,38,35,38,34,35,30,38,35,35,35,37,37,37,35,35,35,30,34,38,"broadsheet"
"1232",25,25,25,24,25,23,25,24,25,25,25,25,25,25,25,25,25,24,24,23,25,"broadsheet"
"1233",27,27,27,25,27,23,24,24,27,27,27,27,27,27,27,27,27,25,24,23,27,"broadsheet"
"1234",17,17,17,16,17,15,16,16,17,17,17,16,17,17,17,17,16,16,16,15,16,"broadsheet"
"1235",33,32,33,29,33,26,28,29,33,31,31,30,32,32,32,31,30,29,29,25,31,"broadsheet"
"1236",25,25,25,21,25,22,24,20,25,22,22,21,24,24,25,22,21,20,20,22,23,"broadsheet"
"1237",25,24,25,25,24,25,24,25,25,24,23,23,24,24,24,23,23,25,25,25,24,"broadsheet"
"1238",21,20,21,21,20,19,20,20,21,19,19,19,19,19,20,19,19,21,20,19,21,"broadsheet"
"1239",19,18,18,17,19,17,17,18,19,18,18,18,18,18,18,18,18,17,18,17,18,"broadsheet"
"1240",40,40,40,36,40,35,37,34,40,40,40,40,40,40,40,40,40,36,34,33,40,"broadsheet"
"1241",17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,"broadsheet"
"1242",47,47,47,46,47,41,42,39,47,46,46,46,47,47,47,46,46,46,39,40,47,"broadsheet"
"1243",38,38,38,37,38,33,32,35,38,37,37,37,36,36,38,37,37,37,35,31,37,"broadsheet"
"1244",31,31,31,28,31,29,29,25,31,31,31,31,31,31,31,31,31,28,25,29,31,"broadsheet"
"1245",39,37,39,37,37,33,32,37,38,33,33,32,37,37,37,33,32,37,36,33,36,"broadsheet"
"1246",21,21,21,20,21,20,20,17,21,20,20,20,21,21,21,20,20,20,17,20,21,"broadsheet"
"1247",27,27,27,24,27,23,23,24,27,27,27,27,27,27,27,27,27,24,24,22,27,"broadsheet"
"1248",32,31,31,30,31,31,31,28,32,31,31,31,31,31,31,31,31,30,28,31,32,"broadsheet"
"1249",16,15,16,14,16,14,14,14,16,15,15,15,15,15,15,15,15,14,14,14,15,"broadsheet"
"1250",31,29,31,30,29,29,28,29,31,26,26,26,28,28,29,26,26,30,29,29,31,"broadsheet"
"1251",145,131,141,98,137,88,87,92,145,97,95,95,124,124,131,95,95,95,92,86,120,"broadsheet"
"1252",20,20,20,17,20,18,20,17,20,20,20,20,20,20,20,20,20,17,17,18,20,"broadsheet"
"1253",27,27,27,27,27,27,26,27,27,25,25,25,26,26,27,25,25,27,27,26,26,"broadsheet"
"1254",61,61,61,51,61,46,50,52,61,56,56,56,59,59,61,56,56,51,51,46,57,"broadsheet"
"1255",54,53,54,44,53,41,45,42,54,53,53,53,53,53,53,53,53,44,42,37,53,"broadsheet"
"1256",36,34,36,28,35,28,24,29,36,32,32,31,30,30,34,32,31,28,29,25,33,"broadsheet"
"1257",40,36,39,26,37,25,24,27,40,34,33,33,34,34,36,33,33,26,26,25,39,"broadsheet"
"1258",40,40,40,38,40,38,37,39,40,38,38,38,40,40,40,38,38,38,38,38,40,"broadsheet"
"1259",31,29,31,27,30,24,25,27,30,29,29,29,29,29,29,29,29,27,27,23,29,"broadsheet"
"1260",20,18,20,19,18,18,19,16,20,18,18,18,18,18,18,18,18,19,16,18,20,"broadsheet"
"1261",21,20,21,20,20,20,19,17,20,19,19,16,18,18,20,19,16,20,17,20,17,"broadsheet"
"1262",20,19,20,16,19,16,17,18,19,19,19,18,19,19,19,19,18,16,18,16,18,"broadsheet"
"1263",25,22,25,21,21,22,22,18,24,18,18,18,19,18,21,18,18,21,18,22,23,"broadsheet"
"1264",28,28,28,28,28,27,27,27,28,27,27,27,28,28,28,27,27,28,27,27,28,"broadsheet"
"1265",19,17,19,17,19,16,17,17,19,17,17,17,16,16,17,17,17,17,17,16,17,"broadsheet"
"1266",16,16,16,15,16,15,15,14,16,14,14,14,16,16,16,14,14,15,14,15,16,"broadsheet"
"1267",52,52,52,48,52,45,44,45,52,52,52,52,52,52,52,52,52,48,45,44,52,"broadsheet"
"1268",49,49,49,46,49,45,45,47,49,49,49,49,49,49,49,49,49,46,47,45,49,"broadsheet"
"1269",20,20,20,19,20,18,19,18,20,19,19,19,19,19,20,19,19,19,18,18,20,"broadsheet"
"1270",41,38,41,37,40,33,34,35,40,37,37,37,35,35,38,37,37,37,35,33,40,"broadsheet"
"1271",51,46,51,43,48,43,42,45,51,42,42,40,44,44,46,42,40,43,45,42,42,"broadsheet"
"1272",31,31,31,27,31,28,29,25,31,31,31,31,31,31,31,31,31,27,25,28,31,"broadsheet"
"1273",18,18,18,17,18,18,18,15,18,16,16,16,18,18,18,16,16,17,15,18,18,"broadsheet"
"1274",31,30,30,28,30,26,26,25,31,30,30,30,29,29,30,30,30,28,25,26,31,"broadsheet"
"1275",26,26,26,24,26,23,22,24,26,25,25,25,25,25,26,25,25,24,24,23,25,"broadsheet"
"1276",54,54,54,45,54,44,45,47,54,45,45,45,51,51,54,45,45,45,47,42,48,"broadsheet"
"1277",49,47,49,42,48,40,41,43,49,47,47,44,45,45,47,47,44,42,43,39,45,"broadsheet"
"1278",61,58,61,52,58,57,56,51,60,57,57,57,58,58,58,57,57,52,51,56,60,"broadsheet"
"1279",35,34,35,34,34,33,29,33,35,33,33,33,34,34,34,33,33,34,33,32,35,"broadsheet"
"1280",46,39,45,35,39,36,34,33,46,38,38,38,37,37,39,38,38,35,33,36,46,"broadsheet"
"1281",26,25,25,25,25,23,23,24,25,24,23,23,25,25,25,23,23,25,24,23,24,"broadsheet"
"1282",20,20,20,18,20,20,18,19,20,20,20,19,19,19,20,20,19,18,19,18,19,"broadsheet"
"1283",20,20,20,17,20,18,18,16,20,19,19,19,20,20,20,19,19,17,16,18,20,"broadsheet"
"1284",36,36,36,33,36,32,32,32,36,35,35,35,36,36,36,35,35,33,32,32,36,"broadsheet"
"1285",34,32,34,29,32,26,25,25,34,27,27,27,32,32,32,27,27,29,25,26,32,"broadsheet"
"1286",18,18,18,17,18,14,16,14,18,17,17,17,18,18,18,17,17,17,14,13,18,"broadsheet"
"1287",19,19,19,19,19,19,19,19,19,19,19,19,17,17,19,19,19,19,19,19,19,"broadsheet"
"1288",25,24,25,24,24,23,24,20,25,23,23,23,23,23,24,23,23,24,20,23,25,"broadsheet"
"1289",52,51,52,50,51,48,48,46,52,50,50,50,51,51,51,50,50,50,46,47,52,"broadsheet"
"1290",23,22,23,22,23,20,21,21,23,22,21,21,22,22,22,21,21,22,21,19,21,"broadsheet"
"1291",52,52,52,51,52,46,45,48,52,51,51,51,52,52,52,51,51,51,48,46,52,"broadsheet"
"1292",25,25,25,24,25,25,24,24,25,25,25,25,25,25,25,25,25,24,24,24,25,"broadsheet"
"1293",51,51,51,44,51,42,44,45,51,50,50,50,51,50,51,50,50,44,45,42,51,"broadsheet"
"1294",49,45,48,45,48,44,43,44,49,38,38,38,45,45,45,38,38,45,44,42,46,"broadsheet"
"1295",19,19,19,17,19,15,15,18,19,18,18,18,19,19,19,18,18,17,18,15,19,"broadsheet"
"1296",47,43,44,39,43,39,39,40,47,40,40,40,38,38,43,40,40,39,40,38,42,"broadsheet"
"1297",44,43,44,43,43,40,38,41,44,42,42,42,42,42,43,42,42,43,41,40,44,"broadsheet"
"1298",30,30,30,27,30,24,24,26,30,28,28,27,30,30,30,28,27,27,26,24,29,"broadsheet"
"1299",44,42,44,40,44,37,37,41,44,41,41,41,41,41,42,41,41,40,41,37,43,"broadsheet"
"1300",33,31,33,31,32,30,30,32,33,31,31,31,31,31,31,31,31,31,32,30,33,"broadsheet"
"1301",114,105,112,101,106,80,80,90,112,71,70,62,97,97,105,70,62,101,89,79,83,"broadsheet"
"1302",25,25,25,22,25,24,23,24,25,24,24,24,25,25,25,24,24,22,24,24,25,"broadsheet"
"1303",28,28,28,28,28,26,26,25,28,27,27,27,28,28,28,27,27,28,25,26,28,"broadsheet"
"1304",53,50,52,49,53,44,46,49,53,48,48,48,48,48,50,49,49,49,49,44,50,"broadsheet"
"1305",66,63,66,64,66,58,61,63,66,58,58,58,61,61,63,58,58,64,63,55,62,"broadsheet"
"1306",49,44,49,48,44,42,42,43,49,39,39,39,43,42,43,39,39,47,43,42,48,"broadsheet"
"1307",23,23,23,23,23,23,23,22,23,22,22,22,23,23,23,22,22,23,22,23,23,"broadsheet"
"1308",72,72,72,71,72,62,65,66,72,72,71,70,72,72,72,71,70,71,66,62,70,"broadsheet"
"1309",30,26,29,24,27,22,23,24,30,22,22,20,24,24,26,22,20,24,24,22,25,"broadsheet"
"1310",17,17,17,17,17,16,16,16,17,15,15,15,17,17,17,15,15,17,16,16,17,"broadsheet"
"1311",32,31,32,29,31,31,31,30,32,28,27,26,31,31,31,27,26,29,30,29,28,"broadsheet"
"1312",26,26,26,24,26,23,24,26,26,25,25,25,26,26,26,25,25,24,26,22,26,"broadsheet"
"1313",32,31,32,29,31,27,28,27,31,31,31,31,31,31,31,31,31,29,27,27,31,"broadsheet"
"1314",27,25,25,22,26,20,20,21,26,19,19,19,21,21,25,19,19,22,21,20,24,"broadsheet"
"1315",26,26,26,26,26,25,25,25,26,26,26,26,26,26,26,26,26,26,25,25,26,"broadsheet"
"1316",26,26,26,25,26,26,26,24,26,26,26,26,26,26,26,26,26,25,24,25,26,"broadsheet"
"1317",27,26,27,26,26,26,26,24,27,25,25,25,26,26,26,25,25,26,24,26,27,"broadsheet"
"1318",22,22,22,21,22,21,20,18,22,22,22,22,22,22,22,22,22,21,18,21,22,"broadsheet"
"1319",66,63,64,56,63,52,55,62,66,57,57,57,60,60,63,57,57,56,62,51,59,"broadsheet"
"1320",40,40,40,34,40,30,31,34,40,40,40,39,40,40,40,40,39,34,34,29,39,"broadsheet"
"1321",29,26,29,27,26,25,24,24,28,23,23,23,25,25,26,23,23,27,24,25,28,"broadsheet"
"1322",38,37,38,35,38,35,33,35,38,35,35,35,37,37,37,35,35,35,35,35,38,"broadsheet"
"1323",26,25,26,23,25,22,23,24,25,24,24,24,25,25,25,24,24,23,24,22,25,"broadsheet"
"1324",32,32,32,30,32,32,32,31,32,32,32,32,32,32,32,32,32,30,30,32,32,"broadsheet"
"1325",42,37,42,40,39,38,38,38,42,35,35,35,37,37,37,35,35,40,38,38,40,"broadsheet"
"1326",122,114,122,105,114,96,102,103,122,113,113,113,112,112,114,113,113,105,103,94,122,"broadsheet"
"1327",21,19,21,20,20,17,20,17,21,17,17,17,18,18,19,17,17,20,17,17,18,"broadsheet"
"1328",17,17,17,15,17,13,13,15,17,16,16,16,17,17,17,16,16,15,15,12,17,"broadsheet"
"1329",24,22,24,20,22,21,22,20,24,21,21,21,22,22,22,21,21,20,20,21,24,"broadsheet"
"1330",18,18,18,18,18,18,18,17,18,17,17,17,18,18,18,17,17,18,17,18,18,"broadsheet"
"1331",44,31,42,34,35,31,32,29,43,28,27,26,30,30,31,27,26,34,29,31,32,"broadsheet"
"1332",38,37,38,33,37,32,32,34,38,34,34,33,36,36,37,34,33,33,34,32,36,"broadsheet"
"1333",27,26,27,25,27,25,24,26,27,25,25,25,26,26,26,25,25,25,26,25,26,"broadsheet"
"1334",32,30,32,25,30,24,24,21,32,28,28,28,30,30,30,28,28,25,21,24,32,"broadsheet"
"1335",22,22,22,20,22,20,20,20,22,22,22,22,22,22,22,22,22,20,20,20,22,"broadsheet"
"1336",25,24,25,25,24,24,23,24,25,23,23,22,23,23,24,23,22,25,24,24,23,"broadsheet"
"1337",24,24,24,20,24,22,21,20,24,22,22,19,24,24,24,22,19,20,20,22,21,"broadsheet"
"1338",47,46,47,45,47,39,39,44,47,44,44,44,45,45,46,44,44,45,44,38,46,"broadsheet"
"1339",68,68,68,63,68,67,67,63,68,67,67,67,68,68,68,67,67,63,63,66,68,"broadsheet"
"1340",17,17,17,13,17,14,15,15,17,16,16,15,16,16,17,16,15,13,15,14,15,"broadsheet"
"1341",24,24,24,23,24,21,21,21,24,20,20,20,24,24,24,20,20,23,21,21,24,"broadsheet"
"1342",29,27,29,24,27,25,26,20,28,24,23,23,27,27,27,23,23,24,20,24,28,"broadsheet"
"1343",32,32,32,30,32,25,26,26,31,30,30,30,32,32,32,30,30,30,26,25,31,"broadsheet"
"1344",22,22,22,21,22,22,20,21,22,21,21,21,22,22,22,21,21,21,21,22,22,"broadsheet"
"1345",30,29,30,28,30,24,25,27,30,25,25,25,29,29,29,25,25,28,27,24,30,"broadsheet"
"1346",21,21,21,21,21,20,19,19,21,20,20,20,19,19,21,20,20,21,19,20,21,"broadsheet"
"1347",34,31,34,33,33,32,31,31,33,29,29,29,31,31,31,29,29,33,31,31,32,"broadsheet"
"1348",14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,"broadsheet"
"1349",22,22,21,18,22,20,19,21,22,22,22,21,21,21,22,22,21,18,21,20,21,"broadsheet"
"1350",23,23,23,22,23,22,21,21,23,17,17,17,22,22,23,17,17,22,21,22,23,"broadsheet"
"1351",34,34,34,31,34,32,30,31,34,32,31,31,33,33,34,31,31,31,31,32,32,"broadsheet"
"1352",23,22,23,20,22,20,20,19,22,19,19,17,21,21,22,19,17,20,19,19,19,"broadsheet"
"1353",45,42,44,40,43,36,36,43,45,36,36,36,41,41,42,36,36,40,43,36,42,"broadsheet"
"1354",24,24,24,21,24,23,23,20,24,21,21,21,23,23,24,21,21,21,20,23,24,"broadsheet"
"1355",52,51,52,47,51,42,43,42,52,50,49,49,51,51,51,49,49,47,42,40,51,"broadsheet"
"1356",36,36,36,33,36,31,33,32,36,36,36,36,36,36,36,36,36,33,32,30,36,"broadsheet"
"1357",46,45,46,40,45,39,38,43,46,42,41,41,45,45,45,41,41,40,43,34,42,"broadsheet"
"1358",25,25,25,24,25,22,23,23,25,24,24,24,25,25,25,24,24,24,23,22,25,"broadsheet"
"1359",51,50,51,48,51,49,48,48,51,47,47,47,47,47,50,47,47,48,48,49,51,"broadsheet"
"1360",22,21,22,21,22,21,21,21,22,21,21,21,20,20,21,21,21,21,21,21,22,"broadsheet"
"1361",34,34,34,31,34,31,30,30,34,34,34,32,34,34,34,34,32,31,30,31,32,"broadsheet"
"1362",18,18,17,17,18,15,15,16,18,17,17,16,17,17,18,17,16,17,16,15,17,"broadsheet"
"1363",41,40,41,38,40,37,34,37,41,39,39,38,37,37,40,39,38,38,37,37,40,"broadsheet"
"1364",94,88,93,84,88,75,75,83,94,84,83,83,85,85,88,83,83,84,83,70,90,"broadsheet"
"1365",37,35,37,34,37,31,31,34,37,34,34,34,34,34,35,34,34,34,34,31,34,"broadsheet"
"1366",37,36,37,37,36,35,33,36,37,35,35,34,36,36,36,35,34,37,36,34,36,"broadsheet"
"1367",18,16,18,16,16,16,17,15,17,16,16,16,15,15,16,16,16,16,15,16,17,"broadsheet"
"1368",23,23,23,22,23,22,22,21,23,20,20,20,23,23,23,20,20,22,21,22,23,"broadsheet"
"1369",47,47,47,38,47,35,37,40,47,47,47,47,46,46,47,47,47,38,39,35,47,"broadsheet"
"1370",21,21,21,20,21,18,19,21,20,19,18,18,20,20,21,18,18,20,21,18,19,"broadsheet"
"1371",48,45,48,28,45,21,22,27,48,30,29,28,40,40,45,29,28,28,27,17,38,"broadsheet"
"1372",27,21,26,20,22,16,17,21,27,20,20,19,21,21,21,20,19,20,21,16,26,"broadsheet"
"1373",28,27,28,26,28,24,24,24,27,22,22,22,27,27,27,22,22,26,23,24,26,"broadsheet"
"1374",47,47,47,44,47,41,39,36,47,46,46,45,47,47,47,46,45,44,36,41,45,"broadsheet"
"1375",24,22,23,23,23,22,22,22,24,22,22,22,22,22,22,22,22,23,22,22,23,"broadsheet"
"1376",193,185,193,147,189,135,141,134,193,164,160,157,181,181,185,160,157,147,133,133,170,"broadsheet"
"1377",40,38,40,35,38,33,31,34,40,36,36,36,36,36,38,36,36,35,34,33,39,"broadsheet"
"1378",32,29,32,29,30,23,24,28,32,25,25,24,29,29,29,25,24,29,28,23,28,"broadsheet"
"1379",25,23,24,22,23,20,21,18,24,20,20,20,23,23,23,20,20,22,18,19,22,"broadsheet"
"1380",36,33,36,33,34,34,33,32,36,31,31,31,31,31,33,31,31,33,32,34,35,"broadsheet"
"1381",18,17,17,17,17,16,16,15,18,16,16,16,16,16,17,16,16,17,15,16,17,"broadsheet"
"1382",27,26,27,25,27,24,24,25,27,26,26,26,26,26,26,26,26,25,25,24,26,"broadsheet"
"1383",77,74,77,55,74,54,53,51,77,72,72,69,72,71,74,72,69,54,50,52,71,"broadsheet"
"1384",39,38,39,37,39,33,37,33,39,38,38,37,37,37,38,38,37,37,33,33,38,"broadsheet"
"1385",57,53,57,50,53,48,48,44,56,44,44,43,53,53,53,44,43,50,44,48,52,"broadsheet"
"1386",30,30,30,30,30,26,27,29,30,29,29,29,30,30,30,29,29,30,29,25,30,"broadsheet"
"1387",46,41,46,38,42,33,33,33,46,35,35,35,39,39,41,35,35,38,32,33,42,"broadsheet"
"1388",97,96,97,86,96,85,86,83,97,95,95,95,95,95,96,95,95,86,83,84,97,"broadsheet"
"1389",45,45,44,36,45,38,39,36,45,43,43,42,43,43,45,43,42,36,36,38,44,"broadsheet"
"1390",24,19,24,19,19,23,23,20,24,19,19,19,19,19,19,19,19,19,20,23,22,"broadsheet"
"1391",72,72,72,62,72,61,66,60,72,65,65,65,72,72,72,65,65,62,59,59,71,"broadsheet"
"1392",17,17,17,17,17,17,17,16,17,17,16,16,17,17,17,16,16,17,16,17,17,"broadsheet"
"1393",30,30,30,29,30,27,28,27,30,30,30,29,30,30,30,30,29,29,27,27,29,"broadsheet"
"1394",26,25,26,24,25,25,25,25,26,23,23,22,25,25,25,23,22,24,25,24,25,"broadsheet"
"1395",31,30,31,28,31,28,26,26,31,28,28,28,28,28,30,28,28,28,26,28,30,"broadsheet"
"1396",24,23,24,21,23,21,22,14,23,20,20,20,21,21,23,20,20,21,14,21,23,"broadsheet"
"1397",4,3,4,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,4,3,3,"broadsheet"
"1398",25,24,25,24,24,21,20,18,25,21,21,19,21,21,24,21,19,24,18,21,21,"broadsheet"
"1399",41,39,41,32,39,37,36,35,40,37,37,34,38,38,39,37,34,32,35,36,36,"broadsheet"
"1400",24,24,24,24,24,21,23,22,24,23,23,23,24,24,24,23,23,24,22,21,24,"broadsheet"
"1401",35,35,35,34,35,33,33,34,35,35,35,34,35,35,35,35,34,34,34,33,34,"broadsheet"
"1402",31,29,30,26,29,22,24,25,30,27,27,25,27,27,29,27,25,26,24,22,27,"broadsheet"
"1403",38,38,38,35,38,35,35,35,38,32,32,32,36,36,38,32,32,35,35,34,35,"broadsheet"
"1404",28,26,28,28,28,25,26,28,28,25,25,25,25,25,26,25,25,28,28,25,26,"broadsheet"
"1405",26,26,26,24,26,25,25,26,26,25,25,24,25,25,26,25,24,24,26,25,25,"broadsheet"
"1406",29,26,27,27,26,25,27,24,29,26,26,25,25,25,26,26,25,27,22,25,28,"broadsheet"
"1407",40,37,38,30,38,31,32,33,39,36,36,36,35,35,37,36,36,30,33,30,37,"broadsheet"
"1408",22,21,22,21,21,20,20,21,22,20,20,20,21,21,21,20,20,21,21,20,22,"broadsheet"
"1409",28,27,28,25,28,25,25,26,28,26,26,26,27,27,27,27,27,25,26,25,28,"broadsheet"
"1410",16,14,16,16,14,16,16,16,16,14,14,14,14,14,14,14,14,16,16,16,15,"broadsheet"
"1411",26,25,26,23,25,22,20,23,26,24,24,24,25,25,25,24,24,23,23,22,26,"broadsheet"
"1412",30,29,30,27,29,21,22,27,30,27,27,26,29,29,29,27,26,27,27,20,27,"broadsheet"
"1413",37,37,37,36,37,33,36,35,37,37,37,37,37,37,37,37,37,36,35,33,37,"broadsheet"
"1414",26,24,26,24,25,25,25,22,26,22,22,22,23,23,24,22,22,24,22,24,26,"broadsheet"
"1415",26,26,26,23,26,25,25,23,26,25,25,25,26,26,26,25,25,23,23,25,26,"broadsheet"
"1416",42,40,42,32,40,30,31,28,42,35,32,30,36,36,40,32,30,32,28,29,36,"broadsheet"
"1417",44,42,44,42,42,36,38,43,44,41,41,41,41,41,42,41,41,42,43,36,43,"broadsheet"
"1418",48,47,48,41,48,45,45,42,48,45,45,45,46,46,47,45,45,41,42,43,48,"broadsheet"
"1419",23,20,23,21,20,15,15,20,23,20,20,19,20,20,20,20,19,21,20,15,22,"broadsheet"
"1420",28,28,28,27,28,26,28,27,28,27,27,27,28,28,28,27,27,27,27,26,28,"broadsheet"
"1421",54,54,54,51,54,45,47,51,54,52,52,51,52,52,54,52,51,51,51,44,51,"broadsheet"
"1422",26,25,25,23,25,22,23,18,26,24,24,24,25,25,25,24,24,23,18,22,25,"broadsheet"
"1423",49,48,49,48,49,44,45,47,49,47,47,47,47,47,48,47,47,48,47,44,48,"broadsheet"
"1424",33,33,33,30,33,29,30,30,33,32,31,31,33,33,33,31,31,30,30,29,32,"broadsheet"
"1425",29,27,29,26,29,27,27,26,29,26,26,26,25,25,27,27,27,26,26,27,28,"broadsheet"
"1426",46,45,46,42,45,39,39,45,46,43,43,43,45,45,45,43,43,42,45,39,46,"broadsheet"
"1427",24,23,24,22,23,23,22,21,24,21,21,21,23,23,23,21,21,22,21,23,23,"broadsheet"
"1428",65,62,65,52,65,48,46,50,65,59,59,59,61,61,62,59,59,52,49,48,61,"broadsheet"
"1429",51,28,51,24,27,19,19,12,50,28,27,27,21,20,27,27,27,24,12,18,50,"broadsheet"
"1430",38,38,38,33,38,34,34,32,38,36,36,36,36,36,38,36,36,33,32,33,38,"broadsheet"
"1431",32,32,32,31,32,28,28,29,32,28,28,28,32,32,32,28,28,31,29,28,32,"broadsheet"
"1432",28,27,27,26,27,20,21,25,28,24,24,24,25,25,27,24,24,26,25,19,28,"broadsheet"
"1433",18,17,18,17,17,18,17,17,18,17,17,16,16,16,17,17,16,17,17,17,17,"broadsheet"
"1434",26,24,26,25,25,24,25,22,26,23,23,23,22,22,24,23,23,25,22,24,26,"broadsheet"
"1435",26,24,25,23,24,22,24,23,26,22,22,21,22,22,24,22,21,22,23,21,23,"broadsheet"
"1436",51,45,51,46,48,41,44,37,50,42,41,41,41,41,45,41,41,45,37,41,42,"broadsheet"
"1437",56,55,56,51,55,48,46,48,55,54,54,54,54,54,55,54,54,51,48,47,55,"broadsheet"
"1438",34,34,34,32,34,29,28,31,34,31,31,31,34,34,34,31,31,32,31,28,34,"broadsheet"
"1439",106,100,106,87,104,74,79,85,106,61,61,60,95,95,100,61,60,86,85,70,88,"broadsheet"
"1440",40,39,40,39,39,38,38,38,39,36,36,36,38,38,39,36,36,39,38,38,39,"broadsheet"
"1441",30,26,28,24,27,22,23,22,30,25,25,21,26,26,26,25,21,24,22,22,24,"broadsheet"
