"","X.date","X.location","X.money","X.organization","X.percent","X.person","X.time","DOC.CLASS"
"1461",39,39,0,8,2,6,0,"broadsheet"
"1471",12,13,0,42,0,13,0,"broadsheet"
"1481",16,21,4,29,0,44,0,"broadsheet"
"1491",13,50,0,21,2,28,0,"broadsheet"
"1501",17,29,0,19,0,13,0,"broadsheet"
"1511",8,19,7,25,0,22,0,"broadsheet"
"1521",9,39,3,17,12,4,0,"broadsheet"
"1531",4,16,0,0,2,19,0,"broadsheet"
"1541",11,19,4,17,0,23,3,"broadsheet"
"1551",8,15,0,2,0,2,2,"broadsheet"
"1561",11,16,0,34,0,20,0,"broadsheet"
"1571",0,30,0,59,0,10,0,"broadsheet"
"1581",15,25,0,41,0,15,0,"broadsheet"
"1591",1,10,3,18,2,9,0,"broadsheet"
"1601",3,22,3,8,0,21,0,"broadsheet"
"1611",19,9,0,40,0,24,1,"broadsheet"
"1621",4,55,0,26,0,26,0,"broadsheet"
"1631",16,37,0,52,6,5,1,"broadsheet"
"1641",43,39,3,22,0,48,0,"broadsheet"
"1651",9,28,0,9,4,7,0,"broadsheet"
"1661",30,36,9,67,0,17,0,"broadsheet"
"1671",9,14,0,9,0,2,0,"broadsheet"
"1681",10,42,3,58,0,22,0,"broadsheet"
"1691",23,47,0,45,0,14,0,"broadsheet"
"1701",30,28,3,47,0,15,0,"broadsheet"
"1711",15,18,0,41,22,12,0,"broadsheet"
"1721",15,36,0,42,0,12,0,"broadsheet"
"1731",23,21,0,5,0,25,1,"broadsheet"
"1741",16,27,0,15,0,16,0,"broadsheet"
"1751",34,3,0,10,0,11,0,"broadsheet"
"1761",32,12,0,29,0,16,5,"broadsheet"
"1771",37,56,0,54,2,25,0,"broadsheet"
"1781",6,23,0,11,0,9,0,"broadsheet"
"1791",8,5,0,19,0,12,0,"broadsheet"
"1801",12,19,3,5,30,21,0,"broadsheet"
"1811",19,17,2,21,0,24,0,"broadsheet"
"1821",16,37,0,26,0,58,0,"broadsheet"
"1831",31,3,0,18,0,27,0,"broadsheet"
"1841",5,27,0,2,0,1,0,"broadsheet"
"1851",11,26,0,21,8,6,0,"broadsheet"
"1861",7,13,0,14,0,16,0,"broadsheet"
"1871",8,41,0,16,0,4,0,"broadsheet"
"1881",26,27,0,12,0,23,0,"broadsheet"
"1891",18,49,0,21,0,30,2,"broadsheet"
"1901",44,134,0,56,0,9,0,"broadsheet"
"1911",37,14,0,32,0,8,0,"broadsheet"
"1921",18,43,5,22,4,12,0,"broadsheet"
"1931",16,54,0,23,0,26,0,"broadsheet"
"1941",7,21,0,29,0,28,0,"broadsheet"
"1951",0,0,0,4,0,0,0,"broadsheet"
"1961",20,17,0,30,0,4,0,"broadsheet"
"1971",7,10,0,10,0,19,0,"broadsheet"
"1981",38,4,0,16,2,10,0,"broadsheet"
"1991",5,49,18,40,8,16,0,"broadsheet"
"2001",11,21,0,10,0,14,0,"broadsheet"
"2011",1,21,0,12,0,2,0,"broadsheet"
"2021",15,17,0,18,2,11,3,"broadsheet"
"2031",12,4,2,4,0,6,0,"broadsheet"
"2041",3,22,0,20,0,26,0,"broadsheet"
"2051",13,22,2,3,0,16,1,"broadsheet"
"2061",14,39,0,8,4,4,0,"broadsheet"
"2071",24,43,0,31,0,36,0,"broadsheet"
"2081",10,8,0,0,0,13,1,"broadsheet"
"2091",4,3,0,4,0,14,0,"broadsheet"
"2101",2,21,0,30,0,40,0,"broadsheet"
"2111",134,37,3,8,0,11,1,"broadsheet"
"2121",24,20,0,37,0,16,0,"broadsheet"
"2131",5,19,0,19,2,17,0,"broadsheet"
"2141",79,82,0,70,2,50,1,"broadsheet"
"2151",3,4,0,9,0,4,1,"broadsheet"
"2161",4,15,0,10,6,9,0,"broadsheet"
"2171",25,73,0,40,0,57,0,"broadsheet"
"2181",8,22,0,22,0,2,0,"broadsheet"
"2191",14,16,0,38,0,8,6,"broadsheet"
"2201",8,12,0,46,0,21,0,"broadsheet"
"2211",6,16,0,5,0,6,0,"broadsheet"
"2221",3,13,0,12,0,17,0,"broadsheet"
"2231",15,8,0,5,0,18,15,"broadsheet"
"2241",9,9,0,29,0,16,0,"broadsheet"
"2251",34,26,0,15,0,5,0,"broadsheet"
"2261",9,19,0,7,8,22,2,"broadsheet"
"2271",18,7,0,3,2,15,0,"broadsheet"
"2281",8,7,2,8,0,18,0,"broadsheet"
"2291",1,7,0,7,0,2,0,"broadsheet"
"2301",3,24,0,10,5,0,0,"broadsheet"
"2311",5,19,0,26,0,15,0,"broadsheet"
"2321",13,12,0,20,2,10,0,"broadsheet"
"2331",15,18,0,35,0,51,2,"broadsheet"
"2341",3,7,0,5,0,20,0,"broadsheet"
"2351",3,29,6,36,0,10,0,"broadsheet"
"2361",15,28,0,6,0,6,1,"broadsheet"
"2371",12,49,0,26,2,8,0,"broadsheet"
"2381",6,38,0,19,0,27,0,"broadsheet"
"2391",14,27,2,32,0,50,0,"broadsheet"
"2401",5,13,0,11,2,17,0,"broadsheet"
"2411",11,7,0,12,0,14,2,"broadsheet"
"2421",7,21,2,11,2,1,0,"broadsheet"
"2431",17,20,0,12,2,21,0,"broadsheet"
"2441",14,20,0,14,2,23,0,"broadsheet"
"2451",8,8,3,23,4,6,0,"broadsheet"
"2461",5,18,2,5,0,10,0,"broadsheet"
"2471",11,27,8,44,0,11,0,"broadsheet"
"2481",7,38,0,30,0,57,0,"broadsheet"
"2491",12,12,0,15,0,31,0,"broadsheet"
"2501",2,15,0,19,0,6,0,"broadsheet"
"2511",12,23,0,9,0,2,0,"broadsheet"
"2521",11,61,0,49,0,18,0,"broadsheet"
"2531",3,62,0,36,0,21,0,"broadsheet"
"2541",20,55,49,44,0,16,0,"broadsheet"
"2551",5,43,0,26,0,9,0,"broadsheet"
"2561",6,30,8,9,0,13,0,"broadsheet"
"2571",12,16,0,26,4,19,0,"broadsheet"
"2581",17,7,0,3,22,4,0,"broadsheet"
"2591",22,9,0,19,0,20,0,"broadsheet"
"2601",13,26,9,48,0,22,0,"broadsheet"
"2611",7,11,0,34,0,19,0,"broadsheet"
"2621",9,18,10,18,4,22,1,"broadsheet"
"2631",1,12,9,25,0,25,0,"broadsheet"
"2641",50,37,0,21,0,22,0,"broadsheet"
"2651",23,28,0,10,0,13,0,"broadsheet"
"2661",35,39,0,17,0,13,0,"broadsheet"
"2671",8,27,0,9,0,25,0,"broadsheet"
"2681",27,27,0,9,0,10,0,"broadsheet"
"2691",14,21,3,17,0,14,5,"broadsheet"
"2701",15,22,6,10,0,11,0,"broadsheet"
"2711",36,41,0,26,0,18,0,"broadsheet"
"2721",6,37,0,21,2,62,0,"broadsheet"
"2731",7,53,0,9,0,5,0,"broadsheet"
"2741",4,14,0,30,0,15,0,"broadsheet"
"2751",8,21,0,24,0,16,0,"broadsheet"
"2761",3,8,0,28,0,0,0,"broadsheet"
"2771",2,16,0,12,0,5,0,"broadsheet"
"2781",11,18,0,4,4,14,0,"broadsheet"
"2791",3,27,0,8,2,25,4,"broadsheet"
"2801",6,33,0,36,0,5,0,"broadsheet"
"2811",8,5,0,11,0,10,0,"broadsheet"
"2821",25,8,4,39,2,13,4,"broadsheet"
"2831",14,41,0,1,0,17,0,"broadsheet"
"2841",3,22,2,25,0,15,0,"broadsheet"
"2851",12,22,6,14,34,12,0,"broadsheet"
"2861",25,17,3,35,0,61,0,"broadsheet"
"2871",12,17,0,38,4,24,0,"broadsheet"
"2881",9,49,0,13,0,29,0,"broadsheet"
"2891",16,18,0,16,0,18,0,"broadsheet"
"2901",5,16,0,12,0,26,0,"broadsheet"
"2911",9,6,3,23,0,5,0,"broadsheet"
"2921",1,22,0,20,0,16,0,"broadsheet"
"2931",27,19,0,32,0,7,0,"broadsheet"
"2941",11,19,0,31,0,69,0,"broadsheet"
"2951",51,27,0,51,0,50,0,"broadsheet"
"2961",9,15,0,30,0,27,0,"broadsheet"
"2971",10,11,0,10,6,12,0,"broadsheet"
"2981",23,31,0,14,6,9,0,"broadsheet"
"2991",15,88,0,52,6,24,0,"broadsheet"
"3001",6,24,0,10,6,20,0,"broadsheet"
"3011",8,59,0,7,0,24,0,"broadsheet"
"3021",4,19,0,7,0,6,0,"broadsheet"
"3031",9,18,0,69,0,6,0,"broadsheet"
"3041",5,35,0,13,0,7,0,"broadsheet"
"3051",8,52,0,20,4,14,0,"broadsheet"
"3061",6,16,0,27,0,4,0,"broadsheet"
"3071",29,17,0,28,0,16,0,"broadsheet"
"3081",54,8,0,24,6,6,0,"broadsheet"
"3091",13,26,0,17,0,18,0,"broadsheet"
"3101",10,47,0,16,0,15,0,"broadsheet"
"3111",11,13,0,29,2,18,0,"broadsheet"
"3121",8,12,2,15,0,13,1,"broadsheet"
"3131",12,7,0,30,0,11,1,"broadsheet"
"3141",26,27,0,15,0,20,1,"broadsheet"
"3151",14,46,0,10,4,9,0,"broadsheet"
"3161",7,12,0,6,0,18,0,"broadsheet"
"3171",24,2,0,2,0,20,0,"broadsheet"
"3181",9,12,0,17,0,46,0,"broadsheet"
"3191",6,10,0,5,0,1,0,"broadsheet"
"3201",47,30,0,94,0,8,1,"broadsheet"
"3211",13,35,3,20,0,24,0,"broadsheet"
"3221",2,10,0,15,10,26,0,"broadsheet"
"3231",7,25,0,46,0,25,0,"broadsheet"
"3241",11,36,0,12,0,12,0,"broadsheet"
"3251",8,11,0,11,0,15,0,"broadsheet"
"3261",6,13,8,8,0,18,0,"broadsheet"
"3271",14,61,0,29,0,12,0,"broadsheet"
"3281",26,12,0,45,0,4,0,"broadsheet"
"3291",14,17,2,6,4,2,0,"broadsheet"
"3301",6,56,0,7,2,9,0,"broadsheet"
"3311",5,27,0,24,0,6,0,"broadsheet"
"3321",5,44,0,37,0,0,0,"broadsheet"
"3331",9,14,0,14,0,28,0,"broadsheet"
"3341",4,11,0,5,0,2,1,"broadsheet"
"3351",27,19,0,24,0,2,0,"broadsheet"
"3361",7,4,9,12,0,10,0,"broadsheet"
"3371",6,49,0,34,2,13,0,"broadsheet"
"3381",32,10,0,26,0,5,1,"broadsheet"
"3391",9,21,0,6,0,21,0,"broadsheet"
"3401",2,26,0,6,2,5,0,"broadsheet"
"3411",18,28,0,5,0,19,0,"broadsheet"
"3421",4,6,0,8,0,4,3,"broadsheet"
"3431",36,8,0,5,0,28,0,"broadsheet"
"3441",8,30,0,15,0,17,0,"broadsheet"
"3451",6,28,0,19,0,19,0,"broadsheet"
"3461",10,9,3,20,0,40,0,"broadsheet"
"3471",24,65,0,73,0,58,2,"broadsheet"
"3481",0,7,0,4,0,0,0,"broadsheet"
"3491",9,30,0,43,0,19,0,"broadsheet"
"3501",7,52,0,47,0,18,2,"broadsheet"
"3511",7,13,6,5,0,2,0,"broadsheet"
"3521",19,33,0,27,0,20,0,"broadsheet"
"3531",10,11,0,13,0,21,1,"broadsheet"
"3541",22,8,0,17,0,16,0,"broadsheet"
"3551",9,35,0,77,0,4,0,"broadsheet"
"3561",41,34,3,34,4,8,0,"broadsheet"
"3571",10,29,0,4,8,21,0,"broadsheet"
"3581",5,20,0,10,0,22,5,"broadsheet"
"3591",3,24,8,77,0,10,8,"broadsheet"
"3601",44,7,0,31,0,27,0,"broadsheet"
"3611",16,27,0,6,0,7,0,"broadsheet"
"3621",8,16,0,1,0,7,0,"broadsheet"
"3631",13,15,0,7,2,15,0,"broadsheet"
"3641",8,64,0,25,0,10,1,"broadsheet"
"3651",11,26,0,7,0,7,0,"broadsheet"
"3661",5,3,0,31,0,17,0,"broadsheet"
"3671",13,9,0,30,0,23,0,"broadsheet"
"3681",16,30,0,11,0,13,0,"broadsheet"
"3691",1,5,0,28,2,9,0,"broadsheet"
"3701",4,11,0,28,0,14,0,"broadsheet"
"3711",14,14,0,24,12,22,0,"broadsheet"
"3721",12,22,0,30,0,24,0,"broadsheet"
"3731",10,20,0,7,0,17,0,"broadsheet"
"3741",13,27,0,33,0,35,0,"broadsheet"
"3751",16,38,3,71,0,62,0,"broadsheet"
"3761",11,43,0,16,0,24,0,"broadsheet"
"3771",4,34,0,13,0,24,0,"broadsheet"
"3781",12,56,0,52,0,9,0,"broadsheet"
"3791",34,30,0,14,2,57,0,"broadsheet"
"3801",7,18,0,4,0,14,0,"broadsheet"
"3811",15,83,0,4,0,10,1,"broadsheet"
"3821",22,17,3,8,0,33,0,"broadsheet"
"3831",13,33,0,5,0,7,2,"broadsheet"
"3841",8,36,0,25,0,16,0,"broadsheet"
"3851",20,38,0,34,0,12,0,"broadsheet"
"3861",3,3,0,2,0,15,0,"broadsheet"
"3871",8,52,0,20,0,19,0,"broadsheet"
"3881",40,3,0,15,0,25,0,"broadsheet"
"3891",18,30,0,40,0,5,2,"broadsheet"
"3901",29,14,0,27,0,4,0,"broadsheet"
"3911",18,30,0,29,0,2,1,"broadsheet"
"3921",5,23,0,13,3,62,0,"broadsheet"
"3931",39,13,0,28,0,31,0,"broadsheet"
"3941",13,16,0,6,0,22,0,"broadsheet"
"3951",22,11,0,17,0,16,0,"broadsheet"
"3961",23,20,0,22,4,38,0,"broadsheet"
"3971",10,48,0,4,2,10,1,"broadsheet"
"3981",3,58,0,20,0,17,0,"broadsheet"
"3991",7,28,0,37,0,6,0,"broadsheet"
"4001",2,3,0,7,0,8,0,"broadsheet"
"4011",22,52,0,39,2,24,0,"broadsheet"
"4021",22,10,0,39,4,18,0,"broadsheet"
"4031",2,38,0,25,0,20,2,"broadsheet"
"4041",17,15,0,8,0,19,0,"broadsheet"
"4051",4,7,0,4,0,16,0,"broadsheet"
"4061",11,41,0,47,0,4,1,"broadsheet"
"4071",5,27,0,4,0,6,0,"broadsheet"
"4081",4,5,5,12,0,7,1,"broadsheet"
"4091",4,31,12,21,0,2,0,"broadsheet"
"4101",12,27,0,9,0,12,1,"broadsheet"
"4111",22,46,3,24,0,12,0,"broadsheet"
"4121",19,19,0,49,0,40,0,"broadsheet"
"4131",26,43,0,12,0,37,0,"broadsheet"
"4141",12,39,0,9,2,12,0,"broadsheet"
"4151",15,36,9,33,0,29,0,"broadsheet"
"4161",9,26,0,29,0,7,0,"broadsheet"
"4171",11,19,0,48,0,14,0,"broadsheet"
"4181",2,36,0,18,0,26,0,"broadsheet"
"4191",6,16,0,22,0,5,0,"broadsheet"
"4201",8,39,12,13,0,20,0,"broadsheet"
"4211",7,31,0,10,6,7,0,"broadsheet"
"4221",7,21,2,14,4,9,0,"broadsheet"
"4231",4,18,0,21,0,18,0,"broadsheet"
"4241",4,43,0,24,0,26,0,"broadsheet"
"4251",95,115,0,71,6,28,0,"broadsheet"
"4261",22,34,11,51,0,25,0,"broadsheet"
"4271",11,24,0,13,0,38,0,"broadsheet"
"4281",0,9,0,6,0,4,4,"broadsheet"
"4291",7,30,0,11,0,15,0,"broadsheet"
"4301",7,46,0,33,0,15,0,"broadsheet"
"4311",3,23,0,9,2,0,0,"broadsheet"
"4321",13,27,0,25,0,19,0,"broadsheet"
"4331",47,38,0,37,0,8,0,"broadsheet"
"4341",37,17,0,1,0,13,0,"broadsheet"
"4351",3,13,0,13,0,20,0,"broadsheet"
"4361",3,6,0,12,0,15,2,"broadsheet"
"4371",13,16,0,51,0,10,0,"broadsheet"
"4381",16,55,6,33,14,15,0,"broadsheet"
"4391",6,27,0,3,14,6,0,"broadsheet"
"4401",24,30,0,38,0,25,0,"broadsheet"
"4411",5,12,0,5,0,11,0,"broadsheet"
"4421",11,12,0,17,6,19,0,"broadsheet"
"4431",0,10,0,14,0,12,0,"broadsheet"
"4441",15,40,0,18,0,17,0,"broadsheet"
"4451",45,74,3,34,0,44,0,"broadsheet"
"4461",6,7,0,10,0,21,0,"broadsheet"
"4471",2,11,0,11,0,16,0,"broadsheet"
"4481",1,7,0,11,0,12,0,"broadsheet"
"4491",2,15,0,4,0,2,0,"broadsheet"
"4501",16,39,0,28,0,26,0,"broadsheet"
"4511",15,29,3,8,0,30,0,"broadsheet"
"4521",11,21,0,6,0,6,0,"broadsheet"
"4531",12,23,0,26,0,19,0,"broadsheet"
"4541",8,9,3,4,0,10,0,"broadsheet"
"4551",3,34,0,18,0,35,0,"broadsheet"
"4561",14,16,0,10,0,21,0,"broadsheet"
"4571",12,9,0,5,0,2,0,"broadsheet"
"4581",10,27,0,13,0,15,0,"broadsheet"
"4591",13,26,0,7,0,35,0,"broadsheet"
"4601",6,15,0,27,0,6,0,"broadsheet"
"4611",7,33,0,48,0,16,0,"broadsheet"
"4621",9,19,3,40,0,27,0,"broadsheet"
"4631",2,17,2,11,0,13,0,"broadsheet"
"4641",36,36,0,21,0,3,0,"broadsheet"
"4651",11,11,0,17,0,16,0,"broadsheet"
"4661",10,15,5,13,0,11,0,"broadsheet"
"4671",9,43,2,2,0,15,0,"broadsheet"
"4681",23,48,0,33,4,38,0,"broadsheet"
"4691",11,34,13,129,14,15,0,"broadsheet"
"4701",19,53,3,18,0,26,0,"broadsheet"
"4711",14,14,0,21,8,3,0,"broadsheet"
"4721",8,21,7,33,2,12,0,"broadsheet"
"4731",1,10,0,0,0,18,0,"broadsheet"
"4741",10,26,0,10,0,14,0,"broadsheet"
"4751",7,21,3,31,0,18,0,"broadsheet"
"4761",4,3,0,3,0,4,0,"broadsheet"
"4771",11,55,0,73,0,27,0,"broadsheet"
"4781",5,19,0,15,0,14,0,"broadsheet"
"4791",6,5,0,14,0,22,0,"broadsheet"
"4801",14,10,0,13,4,19,0,"broadsheet"
"4811",7,25,0,11,0,10,0,"broadsheet"
"4821",10,13,0,5,2,4,0,"broadsheet"
"4831",7,60,0,37,0,20,0,"broadsheet"
"4841",6,18,0,3,0,20,0,"broadsheet"
"4851",12,10,0,18,2,7,0,"broadsheet"
"4861",6,15,0,12,0,29,4,"broadsheet"
"4871",14,9,0,8,0,26,0,"broadsheet"
"4881",12,16,0,47,0,28,0,"broadsheet"
"4891",7,15,0,20,0,5,0,"broadsheet"
"4901",5,21,0,6,0,17,0,"broadsheet"
"4911",16,24,0,17,0,21,0,"broadsheet"
"4921",11,31,0,30,0,26,0,"broadsheet"
"4931",15,37,0,22,0,25,0,"broadsheet"
"4941",14,20,5,18,0,28,0,"broadsheet"
"4951",4,11,0,22,0,13,0,"broadsheet"
"4961",3,23,0,27,0,7,0,"broadsheet"
"4971",2,8,0,14,0,4,0,"broadsheet"
"4981",5,25,0,12,0,15,1,"broadsheet"
"4991",10,74,36,37,0,6,0,"broadsheet"
"5001",5,25,0,11,0,10,0,"broadsheet"
"5011",11,33,0,28,0,42,0,"broadsheet"
"5021",25,30,0,18,0,2,0,"broadsheet"
"5031",7,29,0,21,6,4,0,"broadsheet"
"5041",21,97,0,10,0,6,0,"broadsheet"
"5051",9,7,0,19,0,7,1,"broadsheet"
"5061",14,54,0,11,0,11,0,"broadsheet"
"5071",6,12,0,0,0,15,0,"broadsheet"
"5081",11,22,0,15,0,29,1,"broadsheet"
"5091",14,24,0,25,8,10,0,"broadsheet"
"5101",1,41,3,7,0,17,0,"broadsheet"
"5111",50,58,0,22,0,18,0,"broadsheet"
"5121",9,21,2,15,8,8,0,"broadsheet"
"5131",12,18,0,18,0,38,0,"broadsheet"
"5141",8,34,2,6,0,16,0,"broadsheet"
"5151",3,4,6,9,0,3,0,"broadsheet"
"5161",9,28,0,20,0,33,0,"broadsheet"
"5171",14,17,0,5,2,13,0,"broadsheet"
"5181",13,25,0,32,0,23,0,"broadsheet"
"5191",17,21,0,37,0,33,0,"broadsheet"
"5201",6,20,6,7,4,9,0,"broadsheet"
"5211",12,16,0,25,0,19,0,"broadsheet"
"5221",8,28,0,7,6,32,0,"broadsheet"
"5231",10,53,0,51,0,23,0,"broadsheet"
"5241",9,8,0,11,0,26,0,"broadsheet"
"5251",15,18,0,15,0,8,0,"broadsheet"
"5261",8,37,0,17,0,8,0,"broadsheet"
"5271",15,34,0,4,0,7,0,"broadsheet"
"5281",25,22,16,31,6,33,0,"broadsheet"
"5291",32,9,0,29,8,6,0,"broadsheet"
"5301",1,28,0,8,0,0,0,"broadsheet"
"5311",1,5,0,14,6,12,0,"broadsheet"
"5321",32,9,0,9,0,19,0,"broadsheet"
"5331",9,35,0,4,0,14,0,"broadsheet"
"5341",11,40,0,12,0,26,0,"broadsheet"
"5351",2,4,0,12,0,1,0,"broadsheet"
"5361",20,30,22,51,4,12,0,"broadsheet"
"5371",11,25,0,9,0,11,0,"broadsheet"
"5381",1,13,0,8,0,11,0,"broadsheet"
"5391",4,20,3,20,0,10,0,"broadsheet"
"5401",15,19,0,43,0,8,0,"broadsheet"
"5411",10,19,0,10,0,39,0,"broadsheet"
"5421",15,15,0,45,0,7,0,"broadsheet"
"5431",1,16,0,11,0,7,0,"broadsheet"
"5441",10,20,9,9,0,15,0,"broadsheet"
"5451",0,8,0,11,0,8,2,"broadsheet"
"5461",9,15,0,9,0,28,0,"broadsheet"
"5471",13,17,2,18,4,12,0,"broadsheet"
"5481",9,15,0,22,0,4,0,"broadsheet"
"5491",8,28,0,44,0,16,0,"broadsheet"
"5501",19,18,0,24,0,17,0,"broadsheet"
"5511",3,19,0,21,0,14,0,"broadsheet"
"5521",5,12,0,28,0,18,0,"broadsheet"
"5531",4,34,0,24,0,54,0,"broadsheet"
"5541",8,27,0,31,0,8,0,"broadsheet"
"5551",14,54,0,15,2,4,0,"broadsheet"
"5561",19,73,26,15,0,38,0,"broadsheet"
"5571",20,51,0,15,0,47,0,"broadsheet"
"5581",11,41,0,31,0,8,0,"broadsheet"
"5591",15,19,0,11,0,14,0,"broadsheet"
"5601",7,38,0,3,0,4,0,"broadsheet"
"5611",17,9,0,10,0,2,0,"broadsheet"
"5621",14,11,0,9,0,8,4,"broadsheet"
"5631",9,45,0,19,2,15,0,"broadsheet"
"5641",10,33,0,32,0,8,0,"broadsheet"
"5651",16,23,0,18,0,6,0,"broadsheet"
"5661",12,6,0,26,0,100,0,"broadsheet"
"5671",5,18,0,5,0,10,0,"broadsheet"
"5681",3,32,0,26,0,31,0,"broadsheet"
"5691",32,57,3,48,0,32,0,"broadsheet"
"5701",8,24,0,13,10,11,0,"broadsheet"
"5711",7,20,0,11,2,19,0,"broadsheet"
"5721",11,13,0,28,0,20,0,"broadsheet"
"5731",10,29,0,16,0,14,0,"broadsheet"
"5741",14,37,3,16,2,21,0,"broadsheet"
"5751",4,13,0,16,0,30,0,"broadsheet"
"5761",2,21,4,10,2,8,0,"broadsheet"
"5771",47,140,3,61,4,62,0,"broadsheet"
"5781",19,43,0,14,0,3,3,"broadsheet"
"5791",24,23,0,12,4,8,0,"broadsheet"
"5801",12,9,0,8,0,33,0,"broadsheet"
"5811",1,7,0,2,0,38,0,"broadsheet"
"5821",5,7,0,10,0,13,0,"broadsheet"
"5831",6,17,0,6,0,16,0,"broadsheet"
"5841",16,5,0,13,0,30,0,"broadsheet"
"5851",11,43,2,10,0,8,0,"broadsheet"
"5861",15,30,0,24,0,26,0,"broadsheet"
"5871",6,15,6,28,0,9,0,"broadsheet"
"5881",10,12,2,11,0,38,0,"broadsheet"
"5891",6,15,0,5,0,31,0,"broadsheet"
"5901",8,22,0,25,0,12,0,"broadsheet"
"5911",18,34,0,7,0,14,0,"broadsheet"
"5921",25,13,0,13,0,12,0,"broadsheet"
"5931",10,39,0,3,0,27,0,"broadsheet"
"5941",7,8,0,33,0,18,0,"broadsheet"
"5951",3,17,0,13,0,29,0,"broadsheet"
"5961",7,11,0,11,4,7,0,"broadsheet"
"5971",3,30,2,33,0,5,0,"broadsheet"
"5981",4,16,0,6,0,13,0,"broadsheet"
"5991",7,18,6,1,13,2,0,"broadsheet"
"6001",7,13,0,8,2,23,2,"broadsheet"
"6011",7,27,0,21,0,18,0,"broadsheet"
"6021",25,30,0,36,0,33,1,"broadsheet"
"6031",5,3,0,4,0,4,0,"broadsheet"
"6041",5,15,0,14,0,7,0,"broadsheet"
"6051",12,28,0,17,0,25,1,"broadsheet"
"6061",21,44,0,20,2,16,0,"broadsheet"
"6071",10,14,0,27,0,19,1,"broadsheet"
"6081",1,55,0,24,0,17,0,"broadsheet"
"6091",11,10,0,7,4,19,0,"broadsheet"
"6101",1,22,0,26,4,15,0,"broadsheet"
"6111",1,28,0,15,0,7,0,"broadsheet"
"6121",5,12,0,31,4,10,0,"broadsheet"
"6131",9,35,0,58,0,48,0,"broadsheet"
"6141",7,19,0,9,0,4,0,"broadsheet"
"6151",34,37,0,23,0,61,0,"broadsheet"
"6161",42,21,0,48,0,18,0,"broadsheet"
"6171",8,15,0,17,0,37,0,"broadsheet"
"6181",12,25,3,24,0,2,0,"broadsheet"
"6191",9,11,0,4,0,15,0,"broadsheet"
"6201",19,104,18,59,8,24,8,"broadsheet"
"6211",10,15,0,25,0,19,0,"broadsheet"
"6221",9,20,0,14,0,10,0,"broadsheet"
"6231",14,17,0,23,16,14,0,"broadsheet"
"6241",11,13,0,12,0,21,0,"broadsheet"
"6251",9,14,0,26,2,9,0,"broadsheet"
"6261",23,34,0,14,0,8,3,"broadsheet"
"6271",13,24,0,28,0,11,0,"broadsheet"
"6281",6,10,0,30,0,19,0,"broadsheet"
"6291",17,7,3,18,0,32,0,"broadsheet"
"6301",13,21,2,20,0,19,0,"broadsheet"
"6311",3,20,0,18,0,5,0,"broadsheet"
"6321",4,31,0,9,2,16,0,"broadsheet"
"6331",18,30,0,14,0,22,0,"broadsheet"
"6341",2,18,2,23,0,2,0,"broadsheet"
"6351",10,12,0,8,0,12,1,"broadsheet"
"6361",10,44,0,11,0,14,0,"broadsheet"
"6371",16,67,0,11,0,26,1,"broadsheet"
"6381",0,12,0,16,0,10,0,"broadsheet"
"6391",5,20,0,11,2,10,0,"broadsheet"
"6401",14,52,0,37,0,22,0,"broadsheet"
"6411",9,19,0,32,4,15,0,"broadsheet"
"6421",5,50,0,27,0,11,0,"broadsheet"
"6431",33,18,0,10,0,17,2,"broadsheet"
"6441",10,22,0,10,0,17,0,"broadsheet"
"6451",25,36,0,3,0,8,0,"broadsheet"
"6461",8,39,0,34,0,37,0,"broadsheet"
"6471",34,25,0,32,0,15,0,"broadsheet"
"6481",27,87,0,53,16,32,0,"broadsheet"
"6491",9,15,0,15,0,16,0,"broadsheet"
"6501",3,6,10,5,2,10,0,"broadsheet"
"6511",3,23,0,27,0,32,0,"broadsheet"
"6521",2,19,12,10,0,16,0,"broadsheet"
"6531",7,3,0,3,0,22,0,"broadsheet"
"6541",9,19,0,6,0,11,0,"broadsheet"
"6551",15,44,0,16,4,12,2,"broadsheet"
"6561",13,16,0,42,0,49,0,"broadsheet"
"6571",2,7,9,13,10,2,0,"broadsheet"
"6581",8,80,0,35,0,12,0,"broadsheet"
"6591",35,13,0,2,0,26,0,"broadsheet"
"6601",3,15,9,0,6,4,1,"broadsheet"
"6611",9,7,3,6,0,17,0,"broadsheet"
"6621",3,16,0,24,2,19,0,"broadsheet"
"6631",21,25,0,33,2,62,0,"broadsheet"
"6641",6,40,6,5,0,7,0,"broadsheet"
"6651",3,9,0,4,0,16,0,"broadsheet"
"6661",7,17,0,14,0,12,1,"broadsheet"
"6671",9,24,0,11,0,6,1,"broadsheet"
"6681",15,48,2,42,0,14,0,"broadsheet"
"6691",15,49,0,19,2,22,0,"broadsheet"
"6701",6,5,0,13,4,15,0,"broadsheet"
"6711",26,18,0,38,0,33,0,"broadsheet"
"6721",2,10,2,15,0,22,0,"broadsheet"
"6731",17,17,0,0,0,14,0,"broadsheet"
"6741",3,40,0,10,0,5,0,"broadsheet"
"6751",11,47,6,84,0,31,0,"broadsheet"
"6761",18,39,0,25,0,15,0,"broadsheet"
"6771",12,6,0,5,0,14,0,"broadsheet"
"6781",6,23,0,18,0,4,0,"broadsheet"
"6791",11,7,0,5,0,12,2,"broadsheet"
"6801",2,24,0,9,0,6,0,"broadsheet"
"6811",7,11,0,19,30,3,0,"broadsheet"
